id,generous_model,harsh_model,baseline_grade,initial_generous_grade,initial_harsh_grade,final_generous_grade,final_harsh_grade,consensus_grade,actual_grade_0_15,actual_grade_0_100,rounds_used,converged,grade_difference,initial_swap_needed,total_warnings,total_swaps,big_jumps_generous,big_jumps_harsh,small_changes_generous,small_changes_harsh,medium_changes_generous,medium_changes_harsh,no_change_generous,no_change_harsh,total_grade_movement_generous,total_grade_movement_harsh,max_grade_movement_generous,max_grade_movement_harsh,min_grade_movement_generous,min_grade_movement_harsh,avg_grade_movement_generous,avg_grade_movement_harsh,initial_grade_gap,final_grade_gap,total_grade_gap_reduction,efficiency_score,stubbornness_score,volatility_score,generous_bias,harsh_bias,consensus_bias,baseline_bias
509,QWEN,QWEN,82,85,42,73,70,72,13.5,90.0,8,True,3,False,0,0,0,0,7,5,0,2,0,0,12,28,2,6,1,2,1.5,3.5,43,3,40,5.0,0.0,0.0,-5.0,-48.0,-18.0,-8.0
509,GROK,GROK,90,70,30,70,30,50,13.5,90.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-20.0,-60.0,-40.0,0.0
509,MISTRAL,MISTRAL,88,70,30,70,30,50,13.5,90.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-20.0,-60.0,-40.0,-2.0
509,COMMAND,COMMAND,83,65,55,65,62,64,13.5,90.0,3,True,3,False,1,1,0,0,1,2,0,0,1,0,3,10,3,5,3,5,1.0,3.3333333333333335,10,3,7,2.3333333333333335,0.16666666666666666,0.0,-25.0,-35.0,-26.0,-7.0
509,GEMMA,GEMMA,82,78,58,73,72,72,13.5,90.0,5,True,1,False,0,0,0,0,4,3,0,1,0,0,5,14,2,6,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,-12.0,-32.0,-18.0,-8.0
1034,CHATGPT,CHATGPT,76,72,12,54,54,54,,,4,True,0,False,0,0,0,2,2,0,1,1,0,0,18,42,9,18,4,8,4.5,10.5,60,0,60,15.0,0.0,0.25,,,,
1034,CLAUDE,CLAUDE,85,45,15,20,17,18,,,5,True,3,False,1,1,1,0,2,3,0,0,1,1,32,9,27,4,2,2,6.4,1.8,30,3,27,5.4,0.2,0.1,,,,
1034,QWEN,QWEN,86,87,35,74,74,74,,,8,True,0,False,0,0,0,1,7,4,0,2,0,0,13,39,2,16,1,2,1.625,4.875,52,0,52,6.5,0.0,0.0625,,,,
1034,GROK,GROK,90,70,30,70,30,50,,,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,,,,
1034,MISTRAL,MISTRAL,75,87,30,84,52,68,,,8,False,32,False,0,0,0,0,2,3,0,1,6,4,3,22,2,10,1,2,0.375,2.75,57,32,25,3.125,0.625,0.0,,,,
1034,COMMAND,COMMAND,80,65,45,58,57,58,,,3,True,1,False,0,0,0,0,2,1,0,1,0,0,7,12,5,10,2,2,2.3333333333333335,4.0,20,1,19,6.333333333333333,0.0,0.0,,,,
1034,GEMMA,GEMMA,82,78,58,73,72,72,,,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,,,,
1627,CHATGPT,CHATGPT,77,78,62,75,74,74,10.0,66.7,3,True,1,False,0,0,0,0,2,1,0,1,0,0,3,12,2,10,1,2,1.0,4.0,16,1,15,5.0,0.0,0.0,11.299999999999997,-4.700000000000003,7.299999999999997,10.299999999999997
1627,CLAUDE,CLAUDE,81,78,52,23,20,22,10.0,66.7,6,True,3,False,2,2,2,0,2,1,1,2,0,2,100,13,57,6,2,1,16.666666666666668,2.1666666666666665,26,3,23,3.8333333333333335,0.16666666666666666,0.16666666666666666,11.299999999999997,-14.700000000000003,-44.7,14.299999999999997
1627,QWEN,QWEN,87,87,52,78,75,76,10.0,66.7,6,True,3,False,0,0,0,0,5,4,0,1,0,0,9,23,2,8,1,3,1.5,3.8333333333333335,35,3,32,5.333333333333333,0.0,0.0,20.299999999999997,-14.700000000000003,9.299999999999997,20.299999999999997
1627,GROK,GROK,94,70,30,70,30,50,10.0,66.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,3.299999999999997,-36.7,-16.700000000000003,27.299999999999997
1627,MISTRAL,MISTRAL,85,70,30,66,62,64,10.0,66.7,8,False,4,False,0,0,0,1,3,4,0,1,5,2,4,32,2,15,1,2,0.5,4.0,40,4,36,4.5,0.4375,0.0625,3.299999999999997,-36.7,-2.700000000000003,18.299999999999997
1627,COMMAND,COMMAND,84,78,78,78,78,78,10.0,66.7,1,True,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.299999999999997,11.299999999999997,11.299999999999997,17.299999999999997
1627,GEMMA,GEMMA,83,82,62,77,74,76,10.0,66.7,4,True,3,False,0,0,0,0,3,2,0,1,0,0,5,12,2,6,1,2,1.25,3.0,20,3,17,4.25,0.0,0.0,15.299999999999997,-4.700000000000003,9.299999999999997,16.299999999999997
1144,CHATGPT,CHATGPT,77,74,55,70,70,70,9.5,63.3,3,True,0,False,0,0,0,0,2,1,0,1,0,0,4,15,3,11,1,4,1.3333333333333333,5.0,19,0,19,6.333333333333333,0.0,0.0,10.700000000000003,-8.299999999999997,6.700000000000003,13.700000000000003
1144,CLAUDE,CLAUDE,69,78,52,63,61,62,9.5,63.3,5,True,2,False,1,1,0,0,2,2,1,1,1,1,17,11,11,6,3,2,3.4,2.2,26,2,24,4.8,0.2,0.0,14.700000000000003,-11.299999999999997,-1.2999999999999972,5.700000000000003
1144,QWEN,QWEN,73,87,45,77,75,76,9.5,63.3,6,True,2,False,0,0,0,0,5,2,0,3,0,0,10,30,2,10,2,3,1.6666666666666667,5.0,42,2,40,6.666666666666667,0.0,0.0,23.700000000000003,-18.299999999999997,12.700000000000003,9.700000000000003
1144,GROK,GROK,80,70,30,70,30,50,9.5,63.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,6.700000000000003,-33.3,-13.299999999999997,16.700000000000003
1144,MISTRAL,MISTRAL,79,87,30,81,30,56,9.5,63.3,8,False,51,False,0,0,0,0,4,0,0,0,4,8,6,0,2,0,1,0,0.75,0.0,57,51,6,0.75,0.75,0.0,23.700000000000003,-33.3,-7.299999999999997,15.700000000000003
1144,COMMAND,COMMAND,67,75,65,72,70,71,9.5,63.3,2,True,2,False,0,0,0,0,1,1,0,0,0,0,3,5,3,5,3,5,1.5,2.5,10,2,8,4.0,0.0,0.0,11.700000000000003,1.7000000000000028,7.700000000000003,3.700000000000003
1144,GEMMA,GEMMA,70,85,62,79,76,78,9.5,63.3,4,True,3,False,0,0,0,0,3,2,0,1,0,0,6,14,2,6,2,3,1.5,3.5,23,3,20,5.0,0.0,0.0,21.700000000000003,-1.2999999999999972,14.700000000000003,6.700000000000003
1942,CHATGPT,CHATGPT,83,72,55,64,64,64,9.5,63.3,3,True,0,False,0,0,0,0,1,1,1,1,0,0,8,9,6,8,2,1,2.6666666666666665,3.0,17,0,17,5.666666666666667,0.0,0.0,8.700000000000003,-8.299999999999997,0.7000000000000028,19.700000000000003
1942,CLAUDE,CLAUDE,80,78,45,68,65,66,9.5,63.3,6,True,3,False,0,0,0,0,5,3,0,2,0,0,10,20,3,7,1,2,1.6666666666666667,3.3333333333333335,33,3,30,5.0,0.0,0.0,14.700000000000003,-18.299999999999997,2.700000000000003,16.700000000000003
1942,QWEN,QWEN,70,86,58,78,76,77,9.5,63.3,6,True,2,False,0,0,0,0,5,4,0,1,0,0,8,18,2,6,1,1,1.3333333333333333,3.0,28,2,26,4.333333333333333,0.0,0.0,22.700000000000003,-5.299999999999997,13.700000000000003,6.700000000000003
1942,GROK,GROK,74,70,30,70,30,50,9.5,63.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,6.700000000000003,-33.3,-13.299999999999997,10.700000000000003
1942,MISTRAL,MISTRAL,71,87,68,86,83,84,9.5,63.3,5,True,3,False,0,0,0,0,1,3,0,1,3,0,1,15,1,6,1,1,0.2,3.0,19,3,16,3.2,0.3,0.0,23.700000000000003,4.700000000000003,20.700000000000003,7.700000000000003
1942,COMMAND,COMMAND,80,78,55,75,72,74,9.5,63.3,4,True,3,False,2,2,0,1,1,1,1,1,1,0,16,30,13,15,3,5,4.0,7.5,23,3,20,5.0,0.125,0.125,14.700000000000003,-8.299999999999997,10.700000000000003,16.700000000000003
1942,GEMMA,GEMMA,75,85,62,79,77,78,9.5,63.3,5,True,2,False,0,0,0,0,4,3,0,1,0,0,6,15,2,6,1,1,1.2,3.0,23,2,21,4.2,0.0,0.0,21.700000000000003,-1.2999999999999972,14.700000000000003,11.700000000000003
765,CHATGPT,CHATGPT,89,72,49,69,66,68,8.0,53.3,3,True,3,False,0,0,0,0,2,1,0,1,0,0,3,17,2,13,1,4,1.0,5.666666666666667,23,3,20,6.666666666666667,0.0,0.0,18.700000000000003,-4.299999999999997,14.700000000000003,35.7
765,CLAUDE,CLAUDE,88,72,32,40,37,38,8.0,53.3,6,True,3,False,1,1,1,0,4,4,0,1,0,0,45,18,33,6,2,2,7.5,3.0,40,3,37,6.166666666666667,0.0,0.08333333333333333,18.700000000000003,-21.299999999999997,-15.299999999999997,34.7
765,QWEN,QWEN,83,85,42,76,76,76,8.0,53.3,7,True,0,False,0,0,0,1,6,4,0,1,0,0,9,34,2,16,1,2,1.2857142857142858,4.857142857142857,43,0,43,6.142857142857143,0.0,0.07142857142857142,31.700000000000003,-11.299999999999997,22.700000000000003,29.700000000000003
765,GROK,GROK,84,70,30,70,30,50,8.0,53.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,16.700000000000003,-23.299999999999997,-3.299999999999997,30.700000000000003
765,MISTRAL,MISTRAL,81,87,62,79,74,76,8.0,53.3,8,False,5,False,0,0,0,0,6,5,0,0,2,3,8,12,2,3,1,2,1.0,1.5,25,5,20,2.5,0.3125,0.0,33.7,8.700000000000003,22.700000000000003,27.700000000000003
765,COMMAND,COMMAND,92,75,65,70,68,69,8.0,53.3,2,True,2,False,0,0,0,0,1,1,0,0,0,0,5,3,5,3,5,3,2.5,1.5,10,2,8,4.0,0.0,0.0,21.700000000000003,11.700000000000003,15.700000000000003,38.7
765,GEMMA,GEMMA,75,78,58,73,72,72,8.0,53.3,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,24.700000000000003,4.700000000000003,18.700000000000003,21.700000000000003
197,CHATGPT,CHATGPT,88,72,56,66,65,66,11.0,73.3,3,True,1,False,0,0,0,0,2,2,0,0,0,0,6,9,4,5,2,4,2.0,3.0,16,1,15,5.0,0.0,0.0,-1.2999999999999972,-17.299999999999997,-7.299999999999997,14.700000000000003
197,CLAUDE,CLAUDE,79,75,42,11,8,10,11.0,73.3,7,True,3,False,3,3,2,0,3,4,0,2,1,0,129,31,71,14,1,1,18.428571428571427,4.428571428571429,33,3,30,4.285714285714286,0.07142857142857142,0.14285714285714285,1.7000000000000028,-31.299999999999997,-63.3,5.700000000000003
197,QWEN,QWEN,93,78,35,66,64,65,11.0,73.3,7,True,2,False,0,0,0,0,6,3,0,3,0,0,12,29,2,7,2,2,1.7142857142857142,4.142857142857143,43,2,41,5.857142857142857,0.0,0.0,4.700000000000003,-38.3,-8.299999999999997,19.700000000000003
197,GROK,GROK,80,70,30,70,30,50,11.0,73.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-3.299999999999997,-43.3,-23.299999999999997,6.700000000000003
197,MISTRAL,MISTRAL,84,70,30,65,50,58,11.0,73.3,8,False,15,False,0,0,0,0,4,5,0,0,4,3,5,20,2,5,1,2,0.625,2.5,40,15,25,3.125,0.4375,0.0,-3.299999999999997,-43.3,-15.299999999999997,10.700000000000003
197,COMMAND,COMMAND,93,75,65,72,70,71,11.0,73.3,3,True,2,False,1,1,0,0,2,2,0,0,0,0,5,7,3,4,2,3,1.6666666666666667,2.3333333333333335,10,2,8,2.6666666666666665,0.0,0.0,1.7000000000000028,-8.299999999999997,-2.299999999999997,19.700000000000003
197,GEMMA,GEMMA,77,85,68,81,78,80,11.0,73.3,4,True,3,False,0,0,0,0,3,3,0,0,0,0,4,10,2,5,1,2,1.0,2.5,17,3,14,3.5,0.0,0.0,11.700000000000003,-5.299999999999997,6.700000000000003,3.700000000000003
1681,CHATGPT,CHATGPT,75,72,52,60,58,59,12.5,83.3,2,True,2,False,0,0,0,0,0,0,1,1,0,0,12,6,12,6,12,6,6.0,3.0,20,2,18,9.0,0.0,0.0,-11.299999999999997,-31.299999999999997,-24.299999999999997,-8.299999999999997
1681,CLAUDE,CLAUDE,69,75,32,61,57,59,12.5,83.3,8,False,4,False,0,0,0,0,7,6,0,1,1,1,14,25,3,6,1,2,1.75,3.125,43,4,39,4.875,0.125,0.0,-8.299999999999997,-51.3,-24.299999999999997,-14.299999999999997
1681,QWEN,QWEN,72,87,38,72,70,71,12.5,83.3,8,True,2,False,0,0,0,0,7,4,0,3,0,0,15,32,3,6,2,2,1.875,4.0,49,2,47,5.875,0.0,0.0,3.700000000000003,-45.3,-12.299999999999997,-11.299999999999997
1681,GROK,GROK,80,70,30,70,30,50,12.5,83.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-13.299999999999997,-53.3,-33.3,-3.299999999999997
1681,MISTRAL,MISTRAL,82,70,30,65,30,48,12.5,83.3,8,False,35,False,0,0,0,0,3,0,0,0,5,8,5,0,2,0,1,0,0.625,0.0,40,35,5,0.625,0.8125,0.0,-13.299999999999997,-53.3,-35.3,-1.2999999999999972
1681,COMMAND,COMMAND,73,67,65,67,65,66,12.5,83.3,1,True,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,0,0.0,0.0,0.0,-16.299999999999997,-18.299999999999997,-17.299999999999997,-10.299999999999997
1681,GEMMA,GEMMA,67,78,58,73,72,72,12.5,83.3,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,-5.299999999999997,-25.299999999999997,-11.299999999999997,-16.299999999999997
2198,CHATGPT,CHATGPT,68,74,52,67,66,66,14.5,96.7,3,True,1,False,1,1,0,0,2,1,0,1,0,0,8,15,5,13,3,2,2.6666666666666665,5.0,22,1,21,7.0,0.0,0.0,-22.700000000000003,-44.7,-30.700000000000003,-28.700000000000003
2198,CLAUDE,CLAUDE,80,78,32,61,58,60,14.5,96.7,8,True,3,False,0,0,0,0,7,6,0,1,0,0,17,26,4,6,2,1,2.125,3.25,46,3,43,5.375,0.0,0.0,-18.700000000000003,-64.7,-36.7,-16.700000000000003
2198,QWEN,QWEN,82,85,45,68,67,68,14.5,96.7,6,True,1,False,0,0,0,0,5,4,0,1,0,0,17,22,5,7,2,2,2.8333333333333335,3.6666666666666665,40,1,39,6.5,0.0,0.0,-11.700000000000003,-51.7,-28.700000000000003,-14.700000000000003
2198,GROK,GROK,81,70,30,70,30,50,14.5,96.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-26.700000000000003,-66.7,-46.7,-15.700000000000003
2198,MISTRAL,MISTRAL,75,70,30,65,35,50,14.5,96.7,8,False,30,False,0,0,0,0,3,1,0,0,5,7,5,5,2,5,1,5,0.625,0.625,40,30,10,1.25,0.75,0.0,-26.700000000000003,-66.7,-46.7,-21.700000000000003
2198,COMMAND,COMMAND,72,65,55,68,67,68,14.5,96.7,3,True,1,False,1,1,0,1,1,1,0,0,1,0,2,17,2,15,2,2,0.6666666666666666,5.666666666666667,10,1,9,3.0,0.16666666666666666,0.16666666666666666,-31.700000000000003,-41.7,-28.700000000000003,-24.700000000000003
2198,GEMMA,GEMMA,74,78,58,73,72,72,14.5,96.7,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,-18.700000000000003,-38.7,-24.700000000000003,-22.700000000000003
1559,CHATGPT,CHATGPT,70,74,48,69,68,68,9.5,63.3,4,True,1,False,0,0,0,1,3,2,0,0,0,0,5,20,3,15,1,2,1.25,5.0,26,1,25,6.25,0.0,0.125,10.700000000000003,-15.299999999999997,4.700000000000003,6.700000000000003
1559,CLAUDE,CLAUDE,77,75,32,39,39,39,9.5,63.3,4,True,0,False,1,1,1,0,1,1,0,2,1,0,46,17,43,7,3,4,11.5,4.25,43,0,43,10.75,0.125,0.125,11.700000000000003,-31.299999999999997,-24.299999999999997,13.700000000000003
1559,QWEN,QWEN,68,85,48,73,72,72,9.5,63.3,7,True,1,False,1,1,0,0,6,4,0,2,0,0,13,25,3,6,2,2,1.8571428571428572,3.5714285714285716,37,1,36,5.142857142857143,0.0,0.0,21.700000000000003,-15.299999999999997,8.700000000000003,4.700000000000003
1559,GROK,GROK,69,70,30,70,30,50,9.5,63.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,6.700000000000003,-33.3,-13.299999999999997,5.700000000000003
1559,MISTRAL,MISTRAL,70,70,58,68,60,64,9.5,63.3,8,False,8,False,0,0,0,0,1,1,0,0,7,7,2,2,2,2,2,2,0.25,0.25,12,8,4,0.5,0.875,0.0,6.700000000000003,-5.299999999999997,0.7000000000000028,6.700000000000003
1559,COMMAND,COMMAND,85,78,65,75,72,74,9.5,63.3,3,True,3,False,1,1,0,0,2,2,0,0,0,0,6,10,3,5,3,5,2.0,3.3333333333333335,13,3,10,3.3333333333333335,0.0,0.0,14.700000000000003,1.7000000000000028,10.700000000000003,21.700000000000003
1559,GEMMA,GEMMA,77,78,58,73,72,72,9.5,63.3,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,14.700000000000003,-5.299999999999997,8.700000000000003,13.700000000000003
1234,CHATGPT,CHATGPT,71,70,25,44,44,44,11.0,73.3,4,True,0,False,0,0,1,0,1,1,1,2,0,0,26,19,15,10,2,2,6.5,4.75,45,0,45,11.25,0.0,0.125,-3.299999999999997,-48.3,-29.299999999999997,-2.299999999999997
1234,CLAUDE,CLAUDE,72,45,15,19,19,19,11.0,73.3,3,True,0,False,0,0,1,0,1,1,0,0,0,1,26,4,23,4,3,4,8.666666666666666,1.3333333333333333,30,0,30,10.0,0.16666666666666666,0.16666666666666666,-28.299999999999997,-58.3,-54.3,-1.2999999999999972
1234,QWEN,QWEN,67,87,35,73,72,72,11.0,73.3,8,True,1,False,1,1,0,0,7,3,0,4,0,0,15,38,3,10,2,2,1.875,4.75,52,1,51,6.375,0.0,0.0,13.700000000000003,-38.3,-1.2999999999999972,-6.299999999999997
1234,GROK,GROK,77,70,30,70,30,50,11.0,73.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-3.299999999999997,-43.3,-23.299999999999997,3.700000000000003
1234,MISTRAL,MISTRAL,85,70,30,62,42,52,11.0,73.3,8,False,20,False,0,0,0,0,2,3,0,0,6,5,8,12,5,5,3,3,1.0,1.5,40,20,20,2.5,0.6875,0.0,-3.299999999999997,-43.3,-21.299999999999997,11.700000000000003
1234,COMMAND,COMMAND,65,65,41,55,52,54,11.0,73.3,3,True,3,False,0,0,0,0,1,1,1,1,0,0,10,11,7,9,3,2,3.3333333333333335,3.6666666666666665,24,3,21,7.0,0.0,0.0,-8.299999999999997,-32.3,-19.299999999999997,-8.299999999999997
1234,GEMMA,GEMMA,71,78,58,73,72,72,11.0,73.3,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,4.700000000000003,-15.299999999999997,-1.2999999999999972,-2.299999999999997
1248,CHATGPT,CHATGPT,86,75,50,66,66,66,10.5,70.0,3,True,0,False,0,0,0,0,1,0,1,2,0,0,9,16,6,10,3,6,3.0,5.333333333333333,25,0,25,8.333333333333334,0.0,0.0,5.0,-20.0,-4.0,16.0
1248,CLAUDE,CLAUDE,83,78,35,19,19,19,10.5,70.0,4,True,0,False,1,1,2,0,1,0,0,1,0,2,82,7,59,7,4,7,20.5,1.75,43,0,43,10.75,0.25,0.25,8.0,-35.0,-51.0,13.0
1248,QWEN,QWEN,83,85,45,73,70,72,10.5,70.0,6,True,3,False,0,0,0,0,5,2,0,3,0,0,12,25,5,7,1,2,2.0,4.166666666666667,40,3,37,6.166666666666667,0.0,0.0,15.0,-25.0,2.0,13.0
1248,GROK,GROK,82,70,30,70,30,50,10.5,70.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,0.0,-40.0,-20.0,12.0
1248,MISTRAL,MISTRAL,88,70,30,65,30,48,10.5,70.0,8,False,35,False,0,0,0,0,2,0,0,0,6,8,5,0,3,0,2,0,0.625,0.0,40,35,5,0.625,0.875,0.0,0.0,-40.0,-22.0,18.0
1248,COMMAND,COMMAND,77,65,55,65,65,65,10.5,70.0,3,True,0,False,1,1,0,0,1,1,0,1,1,0,5,15,5,10,5,5,1.6666666666666667,5.0,10,0,10,3.3333333333333335,0.16666666666666666,0.0,-5.0,-15.0,-5.0,7.0
1248,GEMMA,GEMMA,85,78,62,74,72,73,10.5,70.0,4,True,2,False,0,0,0,0,3,2,0,1,0,0,4,10,2,6,1,2,1.0,2.5,16,2,14,3.5,0.0,0.0,8.0,-8.0,3.0,15.0
1955,CHATGPT,CHATGPT,77,72,50,65,63,64,7.5,50.0,3,True,2,False,0,0,0,0,1,1,1,1,0,0,7,13,6,10,1,3,2.3333333333333335,4.333333333333333,22,2,20,6.666666666666667,0.0,0.0,22.0,0.0,14.0,27.0
1955,CLAUDE,CLAUDE,68,72,28,55,54,54,7.5,50.0,8,True,1,False,0,0,0,0,8,7,0,1,0,0,17,26,4,6,1,2,2.125,3.25,44,1,43,5.375,0.0,0.0,22.0,-22.0,4.0,18.0
1955,QWEN,QWEN,75,85,35,71,69,70,7.5,50.0,8,True,2,False,0,0,0,0,7,4,0,3,0,0,14,34,5,10,1,1,1.75,4.25,50,2,48,6.0,0.0,0.0,35.0,-15.0,20.0,25.0
1955,GROK,GROK,68,70,30,70,30,50,7.5,50.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,20.0,-20.0,0.0,18.0
1955,MISTRAL,MISTRAL,72,70,30,67,52,60,7.5,50.0,8,False,15,False,0,0,0,1,2,0,0,1,6,6,3,22,2,15,1,7,0.375,2.75,40,15,25,3.125,0.75,0.0625,20.0,-20.0,10.0,22.0
1955,COMMAND,COMMAND,78,65,45,65,62,64,7.5,50.0,3,True,3,False,0,0,0,1,0,1,0,0,2,0,0,17,0,15,0,2,0.0,5.666666666666667,20,3,17,5.666666666666667,0.3333333333333333,0.16666666666666666,15.0,-5.0,14.0,28.0
1955,GEMMA,GEMMA,75,78,58,73,72,72,7.5,50.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,28.0,8.0,22.0,25.0
1051,CHATGPT,CHATGPT,82,75,54,66,63,64,,,2,True,3,False,0,0,0,0,0,0,1,1,0,0,9,9,9,9,9,9,4.5,4.5,21,3,18,9.0,0.0,0.0,,,,
1051,CLAUDE,CLAUDE,83,78,42,7,7,7,,,8,True,0,False,2,2,2,0,5,4,0,2,0,1,134,28,65,10,2,2,16.75,3.5,36,0,36,4.5,0.0625,0.125,,,,
1051,QWEN,QWEN,81,82,45,71,69,70,,,7,True,2,False,0,0,0,0,6,4,0,2,0,0,11,24,4,7,1,1,1.5714285714285714,3.4285714285714284,37,2,35,5.0,0.0,0.0,,,,
1051,GROK,GROK,94,70,30,70,30,50,,,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,,,,
1051,MISTRAL,MISTRAL,94,92,30,89,63,76,,,8,False,26,False,0,0,0,1,2,2,0,0,6,5,3,33,2,25,1,3,0.375,4.125,62,26,36,4.5,0.6875,0.0625,,,,
1051,COMMAND,COMMAND,94,78,72,78,75,76,,,2,True,3,False,1,1,0,0,1,0,0,1,0,0,3,6,3,6,3,6,1.5,3.0,6,3,3,1.5,0.0,0.0,,,,
1051,GEMMA,GEMMA,80,78,62,74,72,73,,,4,True,2,False,0,0,0,0,3,2,0,1,0,0,4,10,2,6,1,2,1.0,2.5,16,2,14,3.5,0.0,0.0,,,,
1733,CHATGPT,CHATGPT,84,72,53,66,64,65,11.5,76.7,2,True,2,False,0,0,0,0,0,0,1,1,0,0,6,11,6,11,6,11,3.0,5.5,19,2,17,8.5,0.0,0.0,-4.700000000000003,-23.700000000000003,-11.700000000000003,7.299999999999997
1733,CLAUDE,CLAUDE,86,75,32,16,16,16,11.5,76.7,4,True,0,False,1,1,2,0,1,1,0,1,0,1,85,10,57,6,2,4,21.25,2.5,43,0,43,10.75,0.125,0.25,-1.7000000000000028,-44.7,-60.7,9.299999999999997
1733,QWEN,QWEN,92,85,42,74,72,73,11.5,76.7,6,True,2,False,0,0,0,1,5,3,0,1,0,0,11,30,3,16,2,2,1.8333333333333333,5.0,43,2,41,6.833333333333333,0.0,0.08333333333333333,8.299999999999997,-34.7,-3.700000000000003,15.299999999999997
1733,GROK,GROK,76,70,30,70,30,50,11.5,76.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-6.700000000000003,-46.7,-26.700000000000003,-0.7000000000000028
1733,MISTRAL,MISTRAL,81,70,30,66,53,60,11.5,76.7,8,False,13,False,0,0,0,1,3,2,0,0,5,5,4,23,2,15,1,3,0.5,2.875,40,13,27,3.375,0.625,0.0625,-6.700000000000003,-46.7,-16.700000000000003,4.299999999999997
1733,COMMAND,COMMAND,88,75,61,70,68,69,11.5,76.7,3,True,2,False,1,1,0,0,2,2,0,0,0,0,7,9,4,5,3,4,2.3333333333333335,3.0,14,2,12,4.0,0.0,0.0,-1.7000000000000028,-15.700000000000003,-7.700000000000003,11.299999999999997
1733,GEMMA,GEMMA,77,78,58,73,72,72,11.5,76.7,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,1.2999999999999972,-18.700000000000003,-4.700000000000003,0.29999999999999716
1115,CHATGPT,CHATGPT,73,65,28,40,40,40,,,3,True,0,False,0,0,1,0,0,1,1,1,0,0,25,12,15,7,10,5,8.333333333333334,4.0,37,0,37,12.333333333333334,0.0,0.16666666666666666,,,,
1115,CLAUDE,CLAUDE,67,45,15,8,5,6,,,4,True,3,False,2,2,2,0,1,1,0,1,0,1,57,10,40,7,2,3,14.25,2.5,30,3,27,6.75,0.125,0.25,,,,
1115,QWEN,QWEN,80,85,0,64,48,56,,,8,False,16,False,0,0,0,0,8,5,0,3,0,0,21,48,5,10,1,3,2.625,6.0,85,16,69,8.625,0.0,0.0,,,,
